"","R2gainPvalue","R2losePvalue","AshiftPvalue","phasePvalue","intshiftPvalue"
"PLCXD1",0.97044833849491,0.0295516615050897,0.0232270963189463,0.80140995988344,0.594077907143884
"FBXO22",0.970474473061795,0.0295255269382048,0.455812981039372,0.782109582238948,0.839455355626119
"NOSTRIN",0.970520208553844,0.0294797914461563,0.0618147843244868,0.60479961320841,0.468109294758713
"CYP2U1",0.970565944045892,0.0294340559541077,0.352940792138722,0.706260535497276,0.961686724946751
"ADGRB1",0.970657415029989,0.0293425849700106,0.0734315993048206,0.9639800331909,0.901714427587649
"SLC26A6",0.970722751447202,0.0292772485527984,0.172109190220445,0.402060710598874,0.102623910515243
"LOC155060",0.970912227057117,0.0290877729428829,0.144909639734995,0.923393050818665,0.10031100134593
"ZNF567",0.970938361624002,0.029061638375998,0.418551622303239,0.703705881584277,0.63018281129536
"CRAT",0.971010231682935,0.0289897683170646,0.198047747853699,0.75753655572543,0.569668221673396
"FOXN2",0.971049433533263,0.0289505664667372,0.326727821553177,0.953330197185307,0.367654553294915
"CCDC90B",0.971062500816705,0.0289374991832948,0.317966208005018,0.570903079958707,0.870268009983405
"PCNT",0.971108236308754,0.0288917636912462,0.22237249598181,0.889365844734538,0.0576463209063468
"ATP13A1",0.971114769950475,0.028885230049525,0.237452141074392,0.929286395651208,0.279816273994799
"PPP6R3",0.971134370875639,0.0288656291243613,0.386562912436134,0.704065231878945,0.964358984410731
"MCF2L",0.971382649261045,0.0286173507389549,0.315078338364237,0.914605302703621,0.337469128542867
"CASKIN2",0.971532923020633,0.0284670769793668,0.142812340742483,0.699681158284004,0.343708756386635
"MSL3P1",0.971559057587518,0.0284409424124819,0.133567237706953,0.64685666496792,0.0395023978465117
"RNF219.AS1",0.97178120140604,0.0282187985939603,0.0439648751421067,0.526800998340455,0.624694552249533
"DAP",0.971879206031858,0.028120793968142,0.307362107491474,0.708619180158637,0.415278267800907
"KLHL4",0.9718922733153,0.0281077266846995,0.43506866857449,0.763064016621585,0.832895579338011
"ZYX",0.971977210657676,0.0280227893423236,0.038835966390947,0.968266102160022,0.356338285833758
"DNM2",0.972042547074889,0.0279574529251114,0.260012805937774,0.724757275210057,0.232506174291427
"RAPGEF5",0.972127484417264,0.0278725155827355,0.271289871548604,0.770264089798372,0.581775059782822
"FGFR1",0.972225489043083,0.0277745109569172,0.171214081304638,0.999758255256315,0.220667215492571
"RDH13",0.972251623609968,0.0277483763900323,0.169188652371059,0.659009238569394,0.878186783749526
"GDPGP1",0.972290825460295,0.0277091745397049,0.0474407725377971,0.649176107778954,0.429528140394893
"TECPR1",0.972303892743738,0.0276961072562625,0.251407999790923,0.827466123067675,0.918616958720452
"SMPD4",0.972428031936441,0.0275719680635593,0.204463784023939,0.982770786781136,0.234211454780666
"TNNT2",0.972473767428489,0.0275262325715107,0.0469572830504267,0.839932311471768,0.0358696930495119
"TLE3",0.972558704770865,0.0274412952291348,0.392227579808434,0.911462621035713,0.84625034301619
"BAZ2A",0.972630574829799,0.0273694251702014,0.188214617063259,0.876664445228481,0.0646307839063337
"MELTF",0.972656709396683,0.0273432906033165,0.0609654109007278,0.793242907731912,0.876207090307996
"SEC14L5",0.972669776680126,0.027330223319874,0.291668300077097,0.959609026879402,0.057946868425523
"PELP1",0.972695911247011,0.0273040887529891,0.194029558195147,0.91160636115358,0.208887059469207
"CSE1L",0.972735113097338,0.0272648869026618,0.308538163001294,0.809348334574725,0.932141597083382
"SCG3",0.972748180380781,0.0272518196192194,0.196094188979053,0.264253139414847,0.184575378624538
"RRP12",0.972767781305944,0.0272322186940557,0.173435519489853,0.856429756817855,0.32791694434644
"TTYH3",0.97285271864832,0.0271472813516798,0.123002339043736,0.856566963294001,0.690547127157735
"MINK1",0.972878853215205,0.0271211467847949,0.332699570086375,0.840860088596182,0.536692931906386
"GSTCD",0.972891920498648,0.0271080795013525,0.281560756334366,0.543037098017693,0.90150535105257
"DPH7",0.972918055065532,0.0270819449344676,0.184353234806016,0.923406118102108,0.293255975015354
"CORO7.CORO7.PAM16",0.972924588707254,0.0270754112927464,0.0784494361467195,0.462640636638049,0.658800162034315
"LRRC8A",0.972970324199302,0.0270296758006978,0.267631032184719,0.774020933788075,0.602486704039097
"PLLP",0.973042194258236,0.0269578057417643,0.0331582317352046,0.843800227370732,0.221255243247481
"LINC01567",0.973159799809218,0.0268402001907823,0.0269970075920917,0.834940609196754,0.0333999764788898
"BMP2KL",0.973166333450939,0.0268336665490611,0.028238399519124,0.828759784128478,0.00361963751355732
"FLJ33534",0.973199001659545,0.026800998340455,0.0629973734760281,0.886654383420231,0.663033961869667
"GALC",0.973212068942987,0.0267879310570126,0.345629647052674,0.937969605498713,0.574352842787513
"MFN2",0.973238203509872,0.0267617964901277,0.525520404563095,0.877585688711174,0.386530244227528
"AIFM2",0.973323140852248,0.0266768591477518,0.0462385824610921,0.646523449240137,0.313438394292211
"RFTN2",0.973375409986018,0.026624590013982,0.159623400891189,0.966181870450952,0.681903119160558
"SCLY",0.973434212761509,0.026565787238491,0.0842839782037712,0.722130751238125,0.0463300534451893
"NOTCH1",0.973447280044951,0.0265527199550485,0.195780574176434,0.581049825551766,0.0633893919793014
"ACSS1",0.973506082820442,0.0264939171795575,0.0337985286238843,0.581840396200034,0.134926235184967
"VARS",0.97359755380454,0.0264024461954604,0.368523527643838,0.983077867942034,0.331797927528846
"SCARB1",0.973610621087982,0.026389378912018,0.12414572634495,0.840213258065781,0.48471781201406
"ZZEF1",0.973682491146916,0.0263175088530845,0.461817397781175,0.929547741320057,0.0942869836789629
"FAM120AOS",0.973715159355522,0.0262848406444784,0.301605969135077,0.835678910711252,0.628327257046533
"SHISA6",0.97376089484757,0.0262391051524299,0.0670024958511375,0.885288852300495,0.689834960210122
"CLUH",0.973845832189946,0.026154167810054,0.334476720634547,0.984253923451854,0.567917205692109
"HSD17B12",0.973904634965437,0.026095365034563,0.369072353548421,0.601526258706078,0.51351810472121
"RASL11B",0.973963437740928,0.026036562259072,0.0563853280541509,0.992002822533224,0.690272714205444
"TMEM97",0.974015706874698,0.0259842931253022,0.0451539979353692,0.987501143387301,0.52939485410378
"SLC39A6",0.97402877415814,0.0259712258418597,0.417140355691455,0.872319573483868,0.865282841350112
"SMG6",0.974094110575352,0.0259058894246475,0.25790897330354,0.792622211768395,0.127098932402943
"MGRN1",0.974126778783959,0.0258732212160414,0.133697910541378,0.915565748036641,0.336129731990017
"TUBD1",0.974139846067401,0.025860153932599,0.596508421864179,0.946005984815817,0.785193461131365
"FBXL3",0.974192115201171,0.0258078847988292,0.23770695310152,0.667927659518863,0.984946489474303
"YAP1",0.974205182484613,0.0257948175153867,0.124844826009121,0.189841493851843,0.244848223502816
"STK17A",0.974231317051498,0.0257686829485018,0.414285154259281,0.7913612189162,0.333986697505456
"TPRN",0.974250917976662,0.0257490820233382,0.0601029701935265,0.799626275693546,0.247827564127693
"CNOT8",0.974283586185268,0.0257164138147321,0.288623623035007,0.612528911364616,0.829589556627073
"RASAL1",0.974290119826989,0.0257098801730108,0.052484743946581,0.907862584447319,0.361512930076966
"TADA1",0.974433859944856,0.0255661400551439,0.25123159146445,0.751153187763796,0.486841245573458
"GDPD5",0.974525330928953,0.0254746690710468,0.157114482470239,0.941223359075882,0.694624119591778
"TAB1",0.974564532779281,0.0254354672207195,0.383786114704614,0.755419655807754,0.544376494570544
"ZNF429",0.974656003763378,0.0253439962366224,0.129986802043723,0.83673736067009,0.330922419538202
"ZNF107",0.974682138330263,0.0253178616697375,0.0546669802814693,0.821945195813242,0.936427666052504
"POLA2",0.974727873822311,0.0252721261776889,0.13552733022332,0.993028604283456,0.644066799952958
"SLC15A2",0.974799743881245,0.0252002561187555,0.104485998405791,0.175095064487044,0.0687927136827525
"AIG1",0.974825878448129,0.0251741215518706,0.633880852509572,0.870503221085369,0.972075215283495
"PKD1",0.974878147581899,0.0251218524181008,0.132351980346806,0.935669763612842,0.313869614645811
"RALGAPA2",0.974930416715669,0.025069583284331,0.0920198100016988,0.572928508892286,0.471108236308754
"NBEAL2",0.974976152207717,0.0250238477922825,0.0370784167679381,0.995432984436865,0.127477883622774
"GNA12",0.97515256053419,0.0248474394658095,0.53136801390359,0.791184810589727,0.582768173324448
"CAPN1",0.975185228742797,0.0248147712572033,0.159858611993153,0.779809740353078,0.374867693755145
"SMG1P3",0.975270166085173,0.0247298339148274,0.2195368954748,0.837024840905824,0.139042429469338
"SLC9A8",0.975315901577221,0.0246840984227789,0.440583062187202,0.97675330275589,0.185855972401897
"ELN",0.975466175336809,0.0245338246631908,0.10362355769859,0.676003240686294,0.173304846655429
"PHF8",0.975538045395743,0.0244619546042573,0.150548172540411,0.796431324891868,0.0977955492832595
"PSKH1",0.975544579037464,0.0244554209625361,0.146307839063337,0.827832007004064,0.389980007056333
"DMPK",0.975636050021561,0.024363949978439,0.0494139323376064,0.950684072288212,0.464816339331216
"PABPC5",0.975642583663282,0.0243574163367178,0.213075123812511,0.864747082728971,0.904249480575483
"CNDP2",0.975668718230167,0.0243312817698329,0.144197472787382,0.798306480065859,0.341284775308061
"CRNKL1",0.975675251871888,0.0243247481281116,0.465920524782103,0.790224365256707,0.743005736537431
"TAZ",0.975701386438773,0.0242986135612268,0.0534386556378794,0.982326499144093,0.0968155030250761
"LAMB2",0.975753655572543,0.024246344427457,0.171377422347668,0.568374560612594,0.614717681341226
"AATK",0.975779790139428,0.0242202098605721,0.0977890156415383,0.824062095730918,0.0537065349484496
"SLC33A1",0.975799391064592,0.0242006089354084,0.360134331673788,0.727939158728292,0.746873652436395
"ZNF561.AS1",0.97589739569041,0.0241026043095901,0.20580318057679,0.484162452467756,0.902857814888863
"ISCA1",0.97594966482418,0.0240503351758203,0.344636533511048,0.820560063768343,0.338971866138748
"WNT7B",0.975962732107622,0.0240372678923779,0.00502437048362014,0.551641904164543,0.246233355547715
"ZFR",0.975969265749343,0.0240307342506566,0.321964796738406,0.716257007330746,0.848987938897383
"PCDHGC4",0.975995400316228,0.0240045996837717,0.235923268911626,0.76523318567303,0.132502254106394
"CDK17",0.976034602166556,0.0239653978334444,0.23188547832791,0.722437832399023,0.365897003671907
"ARHGAP17",0.976145674075816,0.0238543259241836,0.0798868373253884,0.873247350608282,0.113979379826728
"OSBPL1A",0.97616527500098,0.02383472499902,0.277457629333438,0.755883544369961,0.741437662524338
"SBNO2",0.976178342284422,0.0238216577155775,0.0119108288577887,0.669704810067035,0.478484717812014
"ELOVL2",0.976197943209586,0.0238020567904138,0.0618017170410443,0.809884093195866,0.0757771766827394
"CLK3",0.976361284252617,0.0236387157473833,0.20467939420074,0.879421642034837,0.425856233747566
"FAM66B",0.976393952461223,0.0236060475387772,0.00847413331242564,0.652037842852849,0.00789917284095809
"SLC4A4",0.976459288878435,0.0235407111215649,0.0632652527865982,0.0881845623113411,0.163060096436552
"COPS6",0.97648542344532,0.02351457655468,0.323905288329609,0.842761378337058,0.930188038208737
"ATG4B",0.976505024370484,0.0234949756295164,0.205273955597371,0.557378441595777,0.96483594025638
"SGK1",0.976557293504253,0.0234427064957466,0.0267748637735701,0.660315966913638,0.162628876082951
"FAM20C",0.976661831771793,0.023338168228207,0.0452781371280725,0.882838736655037,0.451553046637135
"COPS8",0.976681432696957,0.0233185673030434,0.234995491787212,0.650286826871562,0.312589020868452
"TRIP13",0.976687966338678,0.0233120336613221,0.0589399819671489,0.585832451291701,0.283462046075241
"ERVK13.1",0.97670103362212,0.0232989663778797,0.222490101532792,0.798489422034053,0.0276699726893777
"AEBP1",0.976851307381708,0.0231486926182916,0.00731114508604802,0.617683954682661,0.0645915820560063
"MYO15B",0.976870908306872,0.0231290916931279,0.0315770904386687,0.37810184640715,0.0348308440158376
"MKX",0.977034249349903,0.0229657506500974,0.351490323676611,0.704287375697466,0.0812981039371725
"SCUBE3",0.977112653050557,0.0228873469494427,0.0412076783357508,0.876768983496021,0.0227958759653456
"MSI1",0.977164922184327,0.0228350778156729,0.0570125576593882,0.643406902139114,0.0951755589530493
"NOS1",0.977184523109491,0.0228154768905092,0.106825042141989,0.523573379330171,0.834587792543808
"FAM220A",0.977413200569734,0.0225867994302664,0.139872201967933,0.0996903053824141,0.327766670586852
"COPS7B",0.977615743463091,0.0223842565369085,0.522135978151502,0.960974557999138,0.371195787107818
"SLC7A6",0.977668012596861,0.0223319874031388,0.141747357141924,0.927378572268611,0.270767180210906
"PHYKPL",0.977674546238582,0.0223254537614175,0.103852235158833,0.789767010336221,0.165869562376677
"ATP7B",0.977837887281613,0.022162112718387,0.185895174252225,0.905040051223751,0.12398238530192
"MAPK12",0.977864021848498,0.0221359781515021,0.125465521972637,0.861238517124675,0.987716753564102
"TRIM46",0.978027362891528,0.0219726371084715,0.212395625073504,0.961190168175938,0.970108589125407
"SOHLH1",0.978040430174971,0.0219595698250291,0.110510016072759,0.640799979092346,0.512564193029911
"NUPL2",0.978046963816692,0.0219530361833079,0.624831758725679,0.979588903262901,0.955603904504293
"AXL",0.978105766592183,0.0218942334078168,0.192892704535654,0.434794255622199,0.510813177048623
"CYB5RL",0.978151502084232,0.0218484979157683,0.127817632992277,0.993956381407869,0.154174343695689
"QRICH2",0.978164569367674,0.0218354306323258,0.0475061089550094,0.399950344322919,0.0463953898624015
"CHRNA4",0.978184170292838,0.0218158297071622,0.11976165275001,0.946384936035648,0.768852823186588
"APPL1",0.978295242202099,0.0217047577979014,0.283233368614999,0.792530740784298,0.763540972467234
"RELA",0.978576188796111,0.0214238112038888,0.150404432422544,0.509107896559384,0.512283246435898
"MAN2C1",0.978661126138487,0.0213388738615129,0.123910515242986,0.971153971800802,0.144916173376717
"AKT2",0.978680727063651,0.0213192729363493,0.112319834829537,0.953970494073987,0.62510617167797
"DXO",0.978700327988814,0.0212996720111856,0.178649365583389,0.963045722424765,0.675944437910803
"TRIM73.TRIM74",0.978811399898075,0.0211886001019248,0.0526350177061691,0.834509388843153,0.416722202621297
"METTL9",0.978896337240451,0.0211036627595489,0.458517908711958,0.832327152508265,0.109536503456297
"DAG1",0.9789420727325,0.0210579272675004,0.354927019221974,0.696512342049211,0.499523044154351
"ACHE",0.978948606374221,0.0210513936257791,0.150077750336483,0.994054386033687,0.183477726815372
"ZNF324",0.979066211925203,0.0209337880747971,0.233185673030434,0.983156271642688,0.963993100474342
"OGDHL",0.9791576829093,0.0208423170907,0.154599030407569,0.726756569576751,0.126987860493682
"PLGLB1.PLGLB2",0.979249153893397,0.0207508461066029,0.117363806238321,0.938655637879441,0.04050857867158
"SLC38A10",0.979360225802658,0.0206397741973421,0.0675774563226051,0.442262208109556,0.137526624590014
"CACNG4",0.979419028578149,0.0205809714218511,0.0294209886706652,0.848844198779516,0.366243286683131
"KCTD13",0.979523566845688,0.0204764331543116,0.179629411841572,0.93646033426111,0.414428894377148
"ZFYVE26",0.97958236962118,0.0204176303788205,0.294059612947064,0.811889921204281,0.103100866360892
"NKAPL",0.979628105113228,0.020371894886772,0.0236844512394319,0.922230062592288,0.382570857344467
"CLN8",0.979673840605277,0.0203261593947234,0.249702719301684,0.693363126739582,0.336162400198623
"OBSL1",0.979686907888719,0.020313092111281,0.0879362839259347,0.969814575247952,0.327348517516693
"TRIM56",0.979856782573471,0.0201432174265292,0.0456636219896246,0.409979484364995,0.18143269695663
"MEGF8",0.979941719915847,0.0200582800841533,0.278097926222118,0.866602636977799,0.223738027101546
"SLC16A9",0.980000522691338,0.0199994773086623,0.0987821291831641,0.842905118454924,0.969638166921479
"TMEM230",0.980072392750271,0.0199276072497289,0.100931697309446,0.944274569759693,0.77891463143727
"SARDH",0.980255334718465,0.0197446652815346,0.0352359298025533,0.607883492100827,0.199256471572125
"NLGN2",0.980353339344284,0.0196466606557163,0.0989846720765221,0.889097965423968,0.130104407594705
"NEK9",0.980366406627726,0.0196335933722738,0.366308623100344,0.929534674036614,0.0854600337135912
